co_unidade,nome_cs
7801432,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7803060,CENTRO DE SAUDE NORALDINO DE LIMA
7805055,CENTRO DE SAUDE OSWALDO CRUZ
7810113,CENTRO DE SAUDE SANTA RITA DE CASSIA
7814364,CENTRO DE SAUDE ITAMARATI
7815433,CENTRO DE SAUDE MENINO JESUS
7817274,CENTRO DE SAUDE OSWALDO CRUZ
7817983,CENTRO DE SAUDE PADRE EUSTAQUIO
7819927,CENTRO DE SAUDE CARLOS CHAGAS
7822278,CENTRO DE SAUDE SANTA RITA DE CASSIA
7823290,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7825927,CENTRO DE SAUDE VILA LEONINA
7826125,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7826206,CENTRO DE SAUDE CARLOS CHAGAS
7830343,CENTRO DE SAUDE CARLOS CHAGAS
7830521,CENTRO DE SAUDE HAVAI
7835973,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7837127,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
7837275,CENTRO DE SAUDE SERRA VERDE
7837844,CENTRO DE SAUDE SANTO ANTONIO
7839952,CENTRO DE SAUDE MENINO JESUS
7840705,CENTRO DE SAUDE CACHOEIRINHA
7842341,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
7842988,CENTRO DE SAUDE OSWALDO CRUZ
7846436,CENTRO DE SAUDE MENINO JESUS
7846444,CENTRO DE SAUDE CARLOS CHAGAS
7846452,CENTRO DE SAUDE CALIFORNIA
7846460,CENTRO DE SAUDE CARLOS CHAGAS
7847424,CENTRO DE SAUDE OSWALDO CRUZ
7847742,CENTRO DE SAUDE CARLOS CHAGAS
7848285,CENTRO DE SAUDE OSWALDO CRUZ
7850905,CENTRO DE SAUDE MENINO JESUS
7855435,CENTRO DE SAUDE CARLOS CHAGAS
7855540,CENTRO DE SAUDE CONJUNTO BETANIA
7859600,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
7860560,CENTRO DE SAUDE MENINO JESUS
7861540,CENTRO DE SAUDE MENINO JESUS
7861575,CENTRO DE SAUDE DOM ORIONE
7861591,CENTRO DE SAUDE MENINO JESUS
7861613,CENTRO DE SAUDE CARLOS CHAGAS
7861834,CENTRO DE SAUDE CARLOS CHAGAS
7863101,CENTRO DE SAUDE OSWALDO CRUZ
7863632,CENTRO DE SAUDE SANTO ANTONIO
7864639,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7866739,CENTRO DE SAUDE CARLOS CHAGAS
7866801,CENTRO DE SAUDE MILIONARIOS
7866860,CENTRO DE SAUDE CARLOS CHAGAS
7867875,CENTRO DE SAUDE CARLOS PRATES
7867972,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7868510,CENTRO DE SAUDE CARLOS CHAGAS
7871929,CENTRO DE SAUDE CARLOS CHAGAS
7871945,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
7875789,CENTRO DE SAUDE SANTA AMELIA
7879695,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7880197,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
7880936,CENTRO DE SAUDE MENINO JESUS
7882076,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7882084,CENTRO DE SAUDE MENINO JESUS
7886187,CENTRO DE SAUDE OSWALDO CRUZ
7886195,CENTRO DE SAUDE OSWALDO CRUZ
7889739,CENTRO DE SAUDE CONJUNTO SANTA MARIA
7893795,CENTRO DE SAUDE BETANIA
7898339,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
7898347,CENTRO DE SAUDE OSWALDO CRUZ
7899947,CENTRO DE SAUDE CARLOS PRATES
7900120,CENTRO DE SAUDE CAMPO ALEGRE
7901097,CENTRO DE SAUDE CARLOS PRATES
7902050,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7902964,CENTRO DE SAUDE OSWALDO CRUZ
7904479,CENTRO DE SAUDE CACHOEIRINHA
7904851,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
7905599,CENTRO DE SAUDE NORALDINO DE LIMA
7906145,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7906951,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
7916469,CENTRO DE SAUDE HORTO
7917201,CENTRO DE SAUDE CARLOS CHAGAS
7918534,CENTRO DE SAUDE MENINO JESUS
7920342,CENTRO DE SAUDE ITAMARATI
7922388,CENTRO DE SAUDE DOM ORIONE
7923015,CENTRO DE SAUDE CACHOEIRINHA
7923929,CENTRO DE SAUDE CARLOS CHAGAS
7927177,CENTRO DE SAUDE TIA AMANCIA
7927894,CENTRO DE SAUDE MENINO JESUS
7929870,CENTRO DE SAUDE CARLOS CHAGAS
7933541,CENTRO DE SAUDE OSWALDO CRUZ
7934173,CENTRO DE SAUDE MENINO JESUS
7937210,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7939167,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7939949,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7939973,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
7940033,CENTRO DE SAUDE MENINO JESUS
7947291,CENTRO DE SAUDE CACHOEIRINHA
7951132,CENTRO DE SAUDE MENINO JESUS
7953216,CENTRO DE SAUDE OSWALDO CRUZ
7953305,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
7955774,CENTRO DE SAUDE HORTO
7957904,CENTRO DE SAUDE CARLOS CHAGAS
7959095,CENTRO DE SAUDE HAVAI
7962894,CENTRO DE SAUDE OSWALDO CRUZ
7965478,CENTRO DE SAUDE SANTO ANTONIO
7971117,CENTRO DE SAUDE MIRAMAR - EDUARDO MAURO DE ARAUJO
7971842,CENTRO DE SAUDE SANTA AMELIA
7975198,CENTRO DE SAUDE MENINO JESUS
7976356,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7976526,CENTRO DE SAUDE OSWALDO CRUZ
7979568,CENTRO DE SAUDE HORTO
7981260,CENTRO DE SAUDE CARLOS CHAGAS
7983980,CENTRO DE SAUDE PADRE EUSTAQUIO
7986270,CENTRO DE SAUDE SANTA CRUZ - PADRE FERNANDO DE MELLO
7989288,CENTRO DE SAUDE MENINO JESUS
7992270,CENTRO DE SAUDE OSWALDO CRUZ
7992769,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
7994729,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7995040,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
7995369,CENTRO DE SAUDE PADRE TIAGO
7997779,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
7998694,CENTRO DE SAUDE PADRE EUSTAQUIO
7998805,CENTRO DE SAUDE VILA LEONINA
7999046,CENTRO DE SAUDE CARLOS CHAGAS
9001042,CENTRO DE SAUDE VERA CRUZ
9004033,CENTRO DE SAUDE MENINO JESUS
9007040,CENTRO DE SAUDE SANTA CRUZ - PADRE FERNANDO DE MELLO
9007423,CENTRO DE SAUDE NORALDINO DE LIMA
9009604,CENTRO DE SAUDE OSWALDO CRUZ
9014780,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9014802,CENTRO DE SAUDE CARLOS CHAGAS
9015876,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9018247,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9020950,CENTRO DE SAUDE SANTA RITA DE CASSIA
9020969,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9021698,CENTRO DE SAUDE NORALDINO DE LIMA
9021728,CENTRO DE SAUDE MENINO JESUS
9022716,CENTRO DE SAUDE SERRANO
9022775,CENTRO DE SAUDE HORTO
9023631,CENTRO DE SAUDE CIDADE OZANAN
9024093,CENTRO DE SAUDE MENINO JESUS
9025782,CENTRO DE SAUDE MENINO JESUS
9026754,CENTRO DE SAUDE JARDIM EUROPA
9028188,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9029699,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9031960,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9037691,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9039171,CENTRO DE SAUDE HORTO
9039759,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9043888,CENTRO DE SAUDE MENINO JESUS
9045341,CENTRO DE SAUDE TIA AMANCIA
9046410,CENTRO DE SAUDE OSWALDO CRUZ
9050426,CENTRO DE SAUDE AMILCAR VIANA MARTINS
9052771,CENTRO DE SAUDE SALGADO FILHO
9053840,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9055266,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9055274,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9056114,CENTRO DE SAUDE SANTA RITA DE CASSIA
9057285,CENTRO DE SAUDE CARLOS CHAGAS
9057293,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9057811,CENTRO DE SAUDE JARDIM EUROPA
9059377,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9060103,CENTRO DE SAUDE JARDIM EUROPA
9066438,CENTRO DE SAUDE MENINO JESUS
9067175,CENTRO DE SAUDE CARLOS CHAGAS
9068279,CENTRO DE SAUDE PADRE JOAQUIM MAIA
9069372,CENTRO DE SAUDE CAMPO ALEGRE
9069585,CENTRO DE SAUDE OSWALDO CRUZ
9070214,CENTRO DE SAUDE GUARANI
9070257,CENTRO DE SAUDE NORALDINO DE LIMA
9070729,CENTRO DE SAUDE OSWALDO CRUZ
9071296,CENTRO DE SAUDE PALMEIRAS
9072691,CENTRO DE SAUDE MENINO JESUS
9073787,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9073884,CENTRO DE SAUDE OSWALDO CRUZ
9077324,CENTRO DE SAUDE CAMARGOS
9081410,CENTRO DE SAUDE OSWALDO CRUZ
9082425,CENTRO DE SAUDE SAO JORGE
9087184,CENTRO DE SAUDE ALCIDES LINS
9092099,CENTRO DE SAUDE NORALDINO DE LIMA
9094539,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9094601,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9095330,CENTRO DE SAUDE CICERO IDELFONSO
9096647,CENTRO DE SAUDE CARLOS CHAGAS
9096795,CENTRO DE SAUDE OSWALDO CRUZ
9105670,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9107509,CENTRO DE SAUDE CARLOS CHAGAS
9109250,CENTRO DE SAUDE BAIRRO DAS INDUSTRIAS - CENTRO DE SAUDE DR. JOSE DOMINGOS
9112596,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9114378,CENTRO DE SAUDE CARLOS CHAGAS
9114874,CENTRO DE SAUDE MENINO JESUS
9116001,CENTRO DE SAUDE OSWALDO CRUZ
9117326,CENTRO DE SAUDE CARLOS CHAGAS
9120777,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9120807,CENTRO DE SAUDE MENINO JESUS
9120823,CENTRO DE SAUDE MENINO JESUS
9121242,CENTRO DE SAUDE SAGRADA FAMILIA - MARCO ANTONIO DE MENEZES
9123326,CENTRO DE SAUDE SERRANO
9123733,CENTRO DE SAUDE CARLOS CHAGAS
9124608,CENTRO DE SAUDE SANTO ANTONIO
9124799,CENTRO DE SAUDE JARDIM EUROPA
9128832,CENTRO DE SAUDE SAO MARCOS
9128840,CENTRO DE SAUDE VILA MARIA
9131574,CENTRO DE SAUDE CONJUNTO BETANIA
9131612,CENTRO DE SAUDE CARLOS CHAGAS
9132791,CENTRO DE SAUDE GENTIL GOMES
9133690,CENTRO DE SAUDE CARLOS CHAGAS
9134417,CENTRO DE SAUDE DOM BOSCO
9134441,CENTRO DE SAUDE JARDIM ALVORADA
9134638,CENTRO DE SAUDE ANDRADAS
9135480,CENTRO DE SAUDE SANTA RITA DE CASSIA
9136339,CENTRO DE SAUDE MENINO JESUS
9136347,CENTRO DE SAUDE OSWALDO CRUZ
9136355,CENTRO DE SAUDE OSWALDO CRUZ
9136363,CENTRO DE SAUDE OSWALDO CRUZ
9137114,CENTRO DE SAUDE PALMEIRAS
9139567,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9140204,CENTRO DE SAUDE CARLOS CHAGAS
9147314,CENTRO DE SAUDE CARLOS CHAGAS
9152253,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9157166,CENTRO DE SAUDE MENINO JESUS
9158871,CENTRO DE SAUDE OSWALDO CRUZ
9159673,CENTRO DE SAUDE DOM BOSCO
9164197,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9164227,CENTRO DE SAUDE DOM ORIONE
9165525,CENTRO DE SAUDE MENINO JESUS
9166718,CENTRO DE SAUDE ZILAH SPOSITO
9166793,CENTRO DE SAUDE SANTA MONICA II - ALAMEDA DOS IPES
9167757,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9168605,CENTRO DE SAUDE CARLOS CHAGAS
9169970,CENTRO DE SAUDE SANTA AMELIA
9169989,CENTRO DE SAUDE DOM CABRAL
9170014,CENTRO DE SAUDE CEU AZUL
9170030,CENTRO DE SAUDE FLORAMAR
9170049,CENTRO DE SAUDE ALCIDES LINS
9176462,CENTRO DE SAUDE GUARANI
9176470,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9180982,CENTRO DE SAUDE CARLOS CHAGAS
9183086,CENTRO DE SAUDE MENINO JESUS
9184260,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9190732,CENTRO DE SAUDE MENINO JESUS
9197338,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9198601,CENTRO DE SAUDE MENINO JESUS
9203621,CENTRO DE SAUDE CAMPO ALEGRE
9204873,CENTRO DE SAUDE VILA LEONINA
9207260,CENTRO DE SAUDE MENINO JESUS
9212353,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9213236,CENTRO DE SAUDE MENINO JESUS
9215646,CENTRO DE SAUDE NORALDINO DE LIMA
9216162,CENTRO DE SAUDE TIA AMANCIA
9216987,CENTRO DE SAUDE OSWALDO CRUZ
9218599,CENTRO DE SAUDE OSWALDO CRUZ
9220453,CENTRO DE SAUDE MENINO JESUS
9224785,CENTRO DE SAUDE MENINO JESUS
9225676,CENTRO DE SAUDE CAMPO ALEGRE
9233229,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9236287,CENTRO DE SAUDE PADRE EUSTAQUIO
9240209,CENTRO DE SAUDE NORALDINO DE LIMA
9240993,CENTRO DE SAUDE CARLOS CHAGAS
9243569,CENTRO DE SAUDE OSWALDO CRUZ
9249060,CENTRO DE SAUDE OSWALDO CRUZ
9249559,CENTRO DE SAUDE HORTO
9255184,CENTRO DE SAUDE CARLOS PRATES
9255192,CENTRO DE SAUDE HAVAI
9257519,CENTRO DE SAUDE SALGADO FILHO
9257527,CENTRO DE SAUDE CARLOS CHAGAS
9257543,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9257551,CENTRO DE SAUDE CIDADE OZANAN
9257594,CENTRO DE SAUDE DOM CABRAL
9257608,CENTRO DE SAUDE MENINO JESUS
9258132,CENTRO DE SAUDE CARLOS CHAGAS
9259163,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9260218,CENTRO DE SAUDE HAVAI
9262105,CENTRO DE SAUDE CONJUNTO BETANIA
9264817,CENTRO DE SAUDE OSWALDO CRUZ
9266615,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9270655,CENTRO DE SAUDE PINDORAMA ELZA MARTINS
9272844,CENTRO DE SAUDE NORALDINO DE LIMA
9272852,CENTRO DE SAUDE OSWALDO CRUZ
9274448,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9276025,CENTRO DE SAUDE ALCIDES LINS
9277013,CENTRO DE SAUDE CARLOS CHAGAS
9277285,CENTRO DE SAUDE CACHOEIRINHA
9278885,CENTRO DE SAUDE CARLOS CHAGAS
9278893,CENTRO DE SAUDE MENINO JESUS
9280936,CENTRO DE SAUDE BETANIA
9283730,CENTRO DE SAUDE CARLOS CHAGAS
9285458,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9287442,CENTRO DE SAUDE OSWALDO CRUZ
9287450,CENTRO DE SAUDE CARLOS CHAGAS
9291296,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9296034,CENTRO DE SAUDE CARLOS CHAGAS
9297073,CENTRO DE SAUDE CARLOS CHAGAS
9297413,CENTRO DE SAUDE MENINO JESUS
9299475,CENTRO DE SAUDE OSWALDO CRUZ
9303693,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9306684,CENTRO DE SAUDE OSWALDO CRUZ
9308075,CENTRO DE SAUDE MENINO JESUS
9311173,CENTRO DE SAUDE SAO JORGE
9312919,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9312943,CENTRO DE SAUDE VILA LEONINA
9314334,CENTRO DE SAUDE MENINO JESUS
9316469,CENTRO DE SAUDE HAVAI
9319050,CENTRO DE SAUDE MENINO JESUS
9319115,CENTRO DE SAUDE MENINO JESUS
9322159,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9325123,CENTRO DE SAUDE OSWALDO CRUZ
9325131,CENTRO DE SAUDE OSWALDO CRUZ
9334173,CENTRO DE SAUDE OSWALDO CRUZ
9337490,CENTRO DE SAUDE SANTO ANTONIO
9345353,CENTRO DE SAUDE MENINO JESUS
9345574,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9351566,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9354506,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9355391,CENTRO DE SAUDE CARLOS CHAGAS
9355413,CENTRO DE SAUDE HORTO
9356274,CENTRO DE SAUDE MENINO JESUS
9357548,CENTRO DE SAUDE OSWALDO CRUZ
9357556,CENTRO DE SAUDE OSWALDO CRUZ
9359982,CENTRO DE SAUDE CARLOS PRATES
9361812,CENTRO DE SAUDE CARLOS CHAGAS
9362924,CENTRO DE SAUDE MENINO JESUS
9362991,CENTRO DE SAUDE SAO CRISTOVAO
9364145,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9365451,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9367497,CENTRO DE SAUDE MENINO JESUS
9368035,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9368086,CENTRO DE SAUDE JAQUELINE II
9369937,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9369945,CENTRO DE SAUDE CAMPO ALEGRE
9369953,CENTRO DE SAUDE CARLOS CHAGAS
9369988,CENTRO DE SAUDE OSWALDO CRUZ
9372369,CENTRO DE SAUDE CARLOS CHAGAS
9372873,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9373284,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9373705,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9377581,CENTRO DE SAUDE PARAISO
9378960,CENTRO DE SAUDE CARLOS CHAGAS
9380787,CENTRO DE SAUDE OSWALDO CRUZ
9380809,CENTRO DE SAUDE PADRE JOAQUIM MAIA
9381813,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9384200,CENTRO DE SAUDE CARLOS CHAGAS
9384499,CENTRO DE SAUDE SANTA AMELIA
9385177,CENTRO DE SAUDE MENINO JESUS
9386416,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9388222,CENTRO DE SAUDE GUARANI
9388494,CENTRO DE SAUDE OSWALDO CRUZ
9388664,CENTRO DE SAUDE CEU AZUL
9391673,CENTRO DE SAUDE PARAISO
9391932,CENTRO DE SAUDE SANTA RITA DE CASSIA
9393889,CENTRO DE SAUDE OSWALDO CRUZ
9394656,CENTRO DE SAUDE ANDRADAS
9396063,CENTRO DE SAUDE CACHOEIRINHA
9402721,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9403477,CENTRO DE SAUDE NORALDINO DE LIMA
9404414,CENTRO DE SAUDE VILA LEONINA
9405054,CENTRO DE SAUDE COPACABANA
9405771,CENTRO DE SAUDE SANTO ANTONIO
9408185,CENTRO DE SAUDE OSWALDO CRUZ
9409076,CENTRO DE SAUDE CARLOS CHAGAS
9409602,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9413723,CENTRO DE SAUDE OSWALDO CRUZ
9415718,CENTRO DE SAUDE OSWALDO CRUZ
9415777,CENTRO DE SAUDE PADRE TARCISIO
9418075,CENTRO DE SAUDE SANTA AMELIA
9418083,CENTRO DE SAUDE JARDIM EUROPA
9418423,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9419446,CENTRO DE SAUDE NORALDINO DE LIMA
9420541,CENTRO DE SAUDE MENINO JESUS
9422811,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9425500,CENTRO DE SAUDE OSWALDO CRUZ
9431683,CENTRO DE SAUDE MENINO JESUS
9431705,CENTRO DE SAUDE ITAMARATI
9432183,CENTRO DE SAUDE OSWALDO CRUZ
9439382,CENTRO DE SAUDE PADRE EUSTAQUIO
9441050,CENTRO DE SAUDE CARLOS CHAGAS
9441409,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9442189,CENTRO DE SAUDE GLORIA
9443304,CENTRO DE SAUDE CARLOS CHAGAS
9443762,CENTRO DE SAUDE MENINO JESUS
9443770,CENTRO DE SAUDE MENINO JESUS
9444394,CENTRO DE SAUDE PADRE TIAGO
9445293,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9445617,CENTRO DE SAUDE SANTA RITA DE CASSIA
9447814,CENTRO DE SAUDE OSWALDO CRUZ
9448659,CENTRO DE SAUDE OSWALDO CRUZ
9450882,CENTRO DE SAUDE OSWALDO CRUZ
9450912,CENTRO DE SAUDE HAVAI
9455442,CENTRO DE SAUDE OURO PRETO
9457364,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9461647,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9462279,CENTRO DE SAUDE JARDIM EUROPA
9466215,CENTRO DE SAUDE MENINO JESUS
9467890,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9469958,CENTRO DE SAUDE JARDIM EUROPA
9477365,CENTRO DE SAUDE OSWALDO CRUZ
9477403,CENTRO DE SAUDE SANTA AMELIA
9479309,CENTRO DE SAUDE OSWALDO CRUZ
9480293,CENTRO DE SAUDE CARLOS CHAGAS
9480951,CENTRO DE SAUDE MENINO JESUS
9481230,CENTRO DE SAUDE HORTO
9481400,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9481761,CENTRO DE SAUDE HORTO
9481842,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9482156,CENTRO DE SAUDE VILA LEONINA
9489657,CENTRO DE SAUDE MENINO JESUS
9490140,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9490930,CENTRO DE SAUDE SANTO ANTONIO
9492585,CENTRO DE SAUDE DOM BOSCO
9492593,CENTRO DE SAUDE OSWALDO CRUZ
9493018,CENTRO DE SAUDE OSWALDO CRUZ
9493069,CENTRO DE SAUDE MENINO JESUS
9495800,CENTRO DE SAUDE OSWALDO CRUZ
9503943,CENTRO DE SAUDE OSWALDO CRUZ
9504478,CENTRO DE SAUDE HAVAI
9505679,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9507590,CENTRO DE SAUDE CARLOS CHAGAS
9512802,CENTRO DE SAUDE CARLOS CHAGAS
9521399,CENTRO DE SAUDE OSWALDO CRUZ
9523650,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9525637,CENTRO DE SAUDE PALMEIRAS
9525653,CENTRO DE SAUDE JAQUELINE II
9526056,CENTRO DE SAUDE OSWALDO CRUZ
9529578,CENTRO DE SAUDE NORALDINO DE LIMA
9536159,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9538895,CENTRO DE SAUDE SAO JORGE
9538909,CENTRO DE SAUDE NORALDINO DE LIMA
9539026,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9539506,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9541616,CENTRO DE SAUDE CARLOS CHAGAS
9543953,CENTRO DE SAUDE CARLOS CHAGAS
9544399,CENTRO DE SAUDE CARLOS CHAGAS
9545131,CENTRO DE SAUDE SANTA INES
9547355,CENTRO DE SAUDE OSWALDO CRUZ
9552367,CENTRO DE SAUDE CACHOEIRINHA
9553576,CENTRO DE SAUDE MENINO JESUS
9557768,CENTRO DE SAUDE HORTO
9558977,CENTRO DE SAUDE SANTA AMELIA
9559906,CENTRO DE SAUDE OSWALDO CRUZ
9565159,CENTRO DE SAUDE OSWALDO CRUZ
9565256,CENTRO DE SAUDE HORTO
9569626,CENTRO DE SAUDE NORALDINO DE LIMA
9573542,CENTRO DE SAUDE SANTA AMELIA
9575995,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9580964,CENTRO DE SAUDE OSWALDO CRUZ
9585486,CENTRO DE SAUDE MENINO JESUS
9587764,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9588388,CENTRO DE SAUDE CARLOS CHAGAS
9590676,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9591850,CENTRO DE SAUDE CARLOS CHAGAS
9591869,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9593195,CENTRO DE SAUDE CARLOS CHAGAS
9593357,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9595562,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9598103,CENTRO DE SAUDE CARLOS CHAGAS
9598111,CENTRO DE SAUDE HORTO
9598901,CENTRO DE SAUDE MENINO JESUS
9601465,CENTRO DE SAUDE BETANIA
9602895,CENTRO DE SAUDE DOM ORIONE
9604626,CENTRO DE SAUDE HORTO
9607587,CENTRO DE SAUDE SANTA RITA DE CASSIA
9609369,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9612246,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9615636,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9615652,CENTRO DE SAUDE OSWALDO CRUZ
9616608,CENTRO DE SAUDE NOSSA SENHORA DE FATIMA
9620303,CENTRO DE SAUDE SANTA RITA DE CASSIA
9622330,CENTRO DE SAUDE OSWALDO CRUZ
9622349,CENTRO DE SAUDE OSWALDO CRUZ
9623817,CENTRO DE SAUDE OSWALDO CRUZ
9627634,CENTRO DE SAUDE OSWALDO CRUZ
9627766,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9628738,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9628754,CENTRO DE SAUDE HORTO
9629122,CENTRO DE SAUDE TIROL - FRANCISCO GOMES BARBOSA
9629211,CENTRO DE SAUDE VILAS REUNIDAS - LEOPOLDO CRISOSTOMO DE CASTRO
9629335,CENTRO DE SAUDE OSWALDO CRUZ
9630023,CENTRO DE SAUDE CARLOS CHAGAS
9635262,CENTRO DE SAUDE PADRE EUSTAQUIO
9635459,CENTRO DE SAUDE MENINO JESUS
9636242,CENTRO DE SAUDE BARREIRO - CARLOS RENATO DIAS
9637281,CENTRO DE SAUDE CARLOS CHAGAS
9637613,CENTRO DE SAUDE NOSSA SENHORA APARECIDA
9644652,CENTRO DE SAUDE CONJUNTO SANTA MARIA
9650741,CENTRO DE SAUDE OSWALDO CRUZ
9650776,CENTRO DE SAUDE OSWALDO CRUZ
9650792,CENTRO DE SAUDE OSWALDO CRUZ
9653848,CENTRO DE SAUDE CAMPO ALEGRE
9658866,CENTRO DE SAUDE SAO JORGE
